d,c,avg_cd,min_cd,max_cd,stddev_cd
28,1314,27.6146503057527,23.6008474424119,46.7867502611583,3.38677710516431
29,1414,28.614132902106,24.1660919471891,48.5180378828328,3.49270771416374
30,1528,29.5536997040418,25.6709953059869,50.2493781056044,3.59795638453785
31,1640,30.5933038995195,26.3248931621764,51.9807656734681,3.77611716145281
32,1710,31.5609256457621,27.0370116691915,53.7121960079831,3.87967297083991
33,1813,32.5825742885567,28.1780056072107,55.4436651025164,4.02471812188993
34,1962,33.5608743008526,28.7576076890968,57.1751694356912,4.17137101076153
35,2099,34.5251456143262,29.8496231131986,58.9067059000926,4.27755232845668
36,2213,35.507380611015,30.4795013082563,60.6382717431821,4.37199732690867
37,2356,36.5874613471543,31.8904374382039,62.3698645180507,4.52934173747226
38,2474,37.5056189677207,32.5729949498047,64.1014820421494,4.60716501129416
39,2569,38.5354740484932,33.7934904974316,65.8331223625312,4.76578738901466
40,2710,39.5965629153848,34.7131099154196,67.5647837264355,4.92007272941763
41,2869,40.5726674606251,35.3553390593274,69.2964645562817,5.02131029031278
42,3004,41.5207328502964,36.4828726939094,71.028163428319,5.12973044431381
43,3161,42.6005412808383,37.1079506305589,72.759879054325,5.30926056361051
44,3277,43.5419032466813,38.0131556174964,74.4916102658548,5.3880385273689
45,3413,44.5379807361714,39.0640499692492,76.223356000638,5.53076528506031
46,3598,45.5508551716454,39.7114593033296,77.9551152907877,5.69386991401842
47,3793,46.5390612155509,40.8044115262063,79.6868872525461,5.79325042845431
48,3954,47.4840610947668,41.3400532171888,81.4186710773395,5.88288230294316
49,4127,48.561845293131,42.5323406362735,83.1504660239496,6.06803443671574
50,4277,49.4985453876798,43.1856457633784,84.882271411644,6.1331624991567
51,4408,50.5103989733276,44.5982062419555,86.6140866141299,6.27683379055216
52,4597,51.546958029929,45.287967496897,88.3459110542191,6.4467661590143
53,4807,52.5416676032044,46.3680924774785,90.0777441991084,6.5550393335862
54,4986,53.497297451235,47.3603209448585,91.8095855561934,6.64632052194054
55,5194,54.5599890667838,48.0936586256442,93.5414346693485,6.82983788817537
56,5337,55.4983143103242,49.0407993409569,95.2732911156112,6.90111876832854
57,5514,56.5098222324649,49.8598034492716,97.0051545022222,7.02994181685371
58,5754,57.5127217995895,50.7247474118896,98.737024463977,7.1962679690562
59,5986,58.5044196761205,51.7010638188423,100.468900660851,7.30463752014985
60,6179,59.4765858546511,52.2398315464359,102.200782775867,7.3955805075121
61,6384,60.5591199226713,53.4134814442946,103.932670513174,7.59212751929618
62,6576,61.4632429954567,53.9907399467724,105.664563596316,7.6462565201546
63,6758,62.4708902333881,55.2358579185659,107.396461766671,7.78081649551587
64,6977,63.5246416201037,55.9016994374947,109.128364782031,7.96524391209161
65,7217,64.5194219328399,57.3149195236284,110.860272415325,8.08238092363457
66,7460,65.4584510309973,58.0086200490927,112.592184453451,8.16043764815771
67,7733,66.5236917616474,59.016946718718,114.324100696222,8.3487632964787
68,7893,67.4555509185605,60.0416522091123,116.056020955399,8.41015768170894
69,8111,68.4489246348609,60.8111831820431,117.787945053813,8.52839165014904
70,8416,69.4762358764956,61.7170964968379,119.519872824564,8.69934255044996
71,8685,70.4781815457657,62.5139984323511,121.251804110289,8.8103460765193
72,8902,71.4360042082811,63.2060123722419,122.983738762488,8.90308319420198
73,9161,72.5348368040068,64.2728558568857,124.71567664091,9.10300311407696
74,9379,73.4458573583844,64.8459713474939,126.447617612986,9.15234395512803
75,9569,74.4445303757534,66.0681466366357,128.179561553315,9.28983807828566
76,9849,75.4905448647725,66.6708332031331,129.91150834318,9.47703698484156
77,10160,76.4919320870192,67.9485099174368,131.643457870112,9.59112295488576
78,10418,77.4260889784763,68.6221538571911,133.375410027486,9.67424375756242
79,10719,78.4875590100859,69.9857128276908,135.107364714141,9.87515519782706
80,10960,79.4183952468906,70.7318881410641,136.83932183404,9.91473697914993
81,11221,80.4014485932966,71.7216843081644,138.571281295945,10.0246037179703
82,11551,81.4270087790683,72.6980054747034,140.303243013125,10.2076472868435
83,11888,82.4417634754507,73.4166193719106,142.035206903077,10.3171455361337
84,12144,83.4060613725636,74.1687265631546,143.767172887276,10.4050586696134
85,12432,84.4952302451714,75.1930847884298,145.499140890934,10.6118620865033
86,12689,85.4016727601196,75.7693869580585,147.231110842783,10.6543235771714
87,12911,86.4189280032422,76.8960337078578,148.963082674869,10.7866682118007
88,13203,87.4654744558492,77.4919350642375,150.695056322362,10.9867352115933
89,13548,88.455952068304,78.7464284904401,152.427031723379,11.1087568641263
90,13897,89.3968296932136,79.3662396740579,154.159008818817,11.1789091586109
91,14253,90.4541973001358,80.6659779584925,155.890987552199,11.3794932442587
92,14483,91.3759717351069,81.344944526381,157.622967869534,11.426215042443
93,14793,92.371869602036,82.6438140455775,159.354949719173,11.5320994511568
94,15203,93.3947471607339,83.4565755348253,161.086933051691,11.7109548718944
95,15575,94.3973491465689,84.2970936628304,162.818917819767,11.825922329542
96,15873,95.3619224632258,85.1645466141868,164.55090397807,11.9094569340707
97,16229,96.4584359797731,86.0581198958007,166.282891483159,12.1157947703101
98,16485,97.360786229915,86.7006343690748,168.014880293384,12.1594781945957
99,16722,98.3679479613771,87.8236870098267,169.746870368794,12.2886150762664
100,17107,99.4277006889226,88.3798619596116,171.478861671053,12.4838744743185
101,17484,100.425281184436,89.5488693395958,173.210854163358,12.6094488289756
102,17827,101.361664105811,90.160967164289,174.942847810363,12.6892898461201
103,18252,102.432027037236,91.438503924769,176.67484257811,12.8909232371916
104,18546,103.344709006809,92.0706250657613,178.406838433957,12.9254677364614
105,18871,104.328808199832,93.3862944976403,180.138835346518,13.0326692782092
106,19312,105.36275399816,94.0691235209513,181.870833285604,13.2210263517959
107,19757,106.374940050573,95.2575456328789,183.602832222164,13.334803146705
108,20095,107.318351103438,96.150923032491,185.334832128232,13.4146543849121
109,20466,108.406412909969,96.9123315166857,187.06683297688,13.6312899635045
110,20799,109.327012610556,97.6678043164686,188.798834742167,13.6612492021818
111,21088,110.321286043106,98.7218314254755,190.530837399094,13.78020457174
112,21467,111.376746807871,99.2824254337091,192.262840923565,13.9895635767377
113,21916,112.390258027667,100.444014256699,193.994845292343,14.1116901599166
114,22331,113.323093057545,101.019800039398,195.726850483014,14.1834407416427
115,22762,114.392316531966,102.220350224405,197.45885647395,14.3948877968031
116,23052,115.317014226727,102.844542879046,199.190863244276,14.4337625958247
117,23440,116.310502932342,104.139329746259,200.922870773837,14.5344646978584
118,23948,117.320941214503,104.780723418003,202.654879043165,14.7212254603323
119,24414,118.32390054633,106.108435102964,204.386888033455,14.8431781213523
120,24795,119.29786404417,106.79419459877,206.118897726531,14.9248430896896
